rowid;latitude;longitude;target;dbuiltup;dforest;drecreation;dbrr;dwrl;dwrn;dwrr;dcamping;dcaravan;dcross;dgolf;dheem;dhaven;dsafari;dwater;attr;dbath;lu;lc;maxmeanhaz;maxstdhaz;exp
936.0;197500.0;350500.0;5;1.0;224.0;270.0;657.0;139.0;2605.0;61.0;5150.0;1215.0;653.0;18377.0;1243.0;11517.0;7562.0;15670.0;160.0;5.0;9226.0;51.0;1.0;0.0;6.0
944.0;205476.095259368;350541.107053293;4;0.0;278.0;359.0;810.0;114.0;114.0;358.0;2825.0;976.0;4954.0;13380.0;5206.0;8867.0;11323.0;13498.0;283.0;5.0;10866.0;51.0;1.0;0.0;6.0
958.0;195500.0;351500.0;1;1.0;431.0;181.0;406.0;245.0;245.0;760.0;5900.0;2994.0;5008.0;6390.0;791.0;9327.0;17654.0;6509.0;650.0;4.0;5231.0;51.0;5.0;0.0;6.0
960.0;197500.0;351500.0;1;0.0;96.0;35.0;616.0;89.0;89.0;1031.0;6645.0;2184.0;5340.0;5393.0;1729.0;9808.0;18598.0;5512.0;117.0;5.0;4732.0;51.0;11.0;0.0;6.0
967.0;204500.0;351500.0;1;6.0;0.0;798.0;452.0;754.0;743.0;3936.0;10992.0;2332.0;8648.0;613.0;4112.0;13121.0;23386.0;686.0;395.0;0.0;5205.0;20.0;18.0;0.0;6.0
968.0;205500.0;351500.0;1;2.0;330.0;155.0;0.0;67.0;67.0;2940.0;11879.0;1646.0;9481.0;720.0;4295.0;13905.0;24354.0;0.0;165.0;5.0;5803.0;43.0;23.0;0.0;6.0
969.0;206500.0;351500.0;2;0.0;0.0;130.0;150.0;91.0;503.0;1947.0;12739.0;1406.0;10343.0;1611.0;4690.0;14716.0;25324.0;944.0;313.0;5.0;6497.0;20.0;18.0;0.0;6.0
970.0;207490.792838875;351510.358056266;2;1.0;0.0;6.0;291.0;336.0;846.0;968.0;13601.0;1767.0;11229.0;2570.0;5248.0;15548.0;26297.0;1939.0;579.0;0.0;7263.0;20.0;18.0;0.0;6.0
987.0;195500.0;352500.0;3;8.0;366.0;152.0;345.0;181.0;2529.0;70.0;6472.0;1280.0;939.0;19428.0;352.0;11562.0;7872.0;14945.0;74.0;5.0;9702.0;51.0;11.0;34.43000030517578;6.0
995.0;203500.0;352500.0;2;0.0;13.0;415.0;90.0;56.0;102.0;634.0;3767.0;1058.0;3891.0;14448.0;5084.0;8347.0;11091.0;14351.0;1099.0;2.0;11461.0;51.0;1.0;0.0;6.0
997.0;205500.0;352500.0;2;0.0;775.0;1063.0;726.0;236.0;43.0;1085.0;4069.0;1345.0;5890.0;12460.0;4398.0;7620.0;12705.0;12579.0;166.0;5.0;9565.0;51.0;1.0;0.0;6.0
998.0;206500.0;352500.0;1;0.0;669.0;656.0;1010.0;533.0;67.0;1175.0;4515.0;1293.0;5400.0;11468.0;3457.0;7434.0;13551.0;11587.0;89.0;4.0;8634.0;51.0;5.0;0.0;6.0
1000.0;208500.0;352500.0;1;0.0;364.0;121.0;473.0;1214.0;177.0;779.0;4843.0;1654.0;4755.0;10477.0;2561.0;7380.0;14417.0;10596.0;230.0;5.0;7721.0;51.0;1.0;0.0;6.0
1001.0;209418.695079925;352420.522390459;1;1.0;546.0;118.0;378.0;1316.0;111.0;978.0;5173.0;2405.0;4249.0;9488.0;1780.0;7460.0;15298.0;9608.0;166.0;5.0;6831.0;51.0;5.0;0.0;6.0
1024.0;202500.0;353500.0;1;2.0;259.0;57.0;359.0;507.0;912.0;4767.0;10529.0;2312.0;7257.0;2023.0;3187.0;11714.0;22709.0;2085.0;572.0;5.0;3828.0;51.0;5.0;0.0;6.0
1025.0;203467.038413879;353455.349029327;1;0.0;0.0;380.0;312.0;371.0;967.0;3992.0;11410.0;1908.0;8110.0;1533.0;3115.0;12506.0;23662.0;1342.0;505.0;-1.0;4394.0;20.0;18.0;0.0;6.0
1027.0;205522.753237538;353473.704984921;2;3.0;120.0;39.0;117.0;477.0;523.0;3013.0;12309.0;954.0;8993.0;1567.0;3353.0;13327.0;24619.0;985.0;193.0;5.0;5084.0;51.0;18.0;0.0;6.0
1028.0;206500.0;353500.0;4;0.0;5.0;89.0;286.0;828.0;993.0;2055.0;13223.0;412.0;9898.0;2133.0;3846.0;14170.0;25580.0;1368.0;577.0;2.0;5864.0;51.0;18.0;0.0;6.0
1029.0;207481.512605042;353478.823529412;1;1.0;275.0;0.0;277.0;102.0;1097.0;1097.0;14108.0;1136.0;10820.0;2939.0;4509.0;15032.0;26543.0;2182.0;166.0;5.0;6702.0;60.0;5.0;0.0;6.0
1033.0;177460.606060606;354878.787878788;1;1.0;1.0;227.0;744.0;342.0;342.0;342.0;14813.0;1124.0;11549.0;3665.0;5092.0;15709.0;27321.0;2927.0;379.0;0.0;7380.0;22.0;23.0;0.0;6.0
1036.0;183500.0;354500.0;2;0.0;788.0;1585.0;1687.0;285.0;285.0;3187.0;5710.0;2741.0;4625.0;23104.0;3250.0;14191.0;7713.0;15722.0;148.0;4.0;9746.0;51.0;5.0;0.0;6.0
1044.0;191500.0;354500.0;1;2.0;559.0;93.0;702.0;126.0;2074.0;287.0;5526.0;703.0;1463.0;19530.0;1273.0;10951.0;8773.0;13988.0;542.0;5.0;10639.0;51.0;11.0;34.40999984741211;6.0
1053.0;200500.0;354500.0;1;0.0;388.0;965.0;143.0;940.0;114.0;17.0;4794.0;140.0;5023.0;13600.0;5690.0;7008.0;12498.0;13445.0;210.0;3.0;10236.0;51.0;3.0;0.0;6.0
1054.0;201500.0;354500.0;3;1.0;1218.0;171.0;1054.0;200.0;164.0;825.0;5019.0;1052.0;5563.0;12619.0;4794.0;6656.0;13282.0;12738.0;68.0;5.0;9265.0;51.0;1.0;0.0;6.0
1055.0;202500.0;354500.0;1;0.0;479.0;449.0;1255.0;141.0;522.0;562.0;5387.0;2048.0;4736.0;11640.0;3948.0;6442.0;14093.0;11759.0;84.0;5.0;8301.0;51.0;1.0;0.0;6.0
1056.0;203166.666666667;354333.333333333;2;0.0;171.0;133.0;380.0;579.0;132.0;132.0;5813.0;2515.0;3986.0;10665.0;3193.0;6380.0;14928.0;10784.0;375.0;5.0;7346.0;51.0;18.0;0.0;6.0
1058.0;206540.406320542;354453.227990971;1;0.0;212.0;257.0;250.0;339.0;123.0;19.0;6098.0;3064.0;3367.0;9696.0;2608.0;6473.0;15781.0;9814.0;203.0;0.0;6405.0;51.0;1.0;0.0;6.0
1059.0;207484.172661871;354518.605805011;3;0.0;509.0;506.0;803.0;130.0;439.0;62.0;6498.0;3574.0;2962.0;8733.0;2166.0;6715.0;16651.0;8851.0;3.0;3.0;5485.0;51.0;1.0;0.0;6.0
1066.0;177500.0;355500.0;1;0.0;258.0;32.0;318.0;566.0;904.0;3783.0;9462.0;483.0;5045.0;4190.0;3212.0;9543.0;21173.0;4287.0;158.0;5.0;2297.0;33.0;28.0;0.0;6.0
1092.0;206866.666666667;355066.666666667;1;1.0;48.0;879.0;1267.0;1008.0;1255.0;1652.0;5741.0;2063.0;2255.0;17718.0;3143.0;8750.0;10601.0;12533.0;381.0;4.0;12346.0;51.0;28.0;34.5;6.0
1097.0;172840.740740946;356933.333333333;1;0.0;490.0;925.0;916.0;458.0;798.0;2497.0;6213.0;2547.0;2827.0;16738.0;3877.0;7985.0;11162.0;12394.0;447.0;4.0;12823.0;51.0;1.0;0.0;1.0
1098.0;173639.217980341;356602.449266616;1;0.0;1118.0;1103.0;1131.0;471.0;399.0;2158.0;5907.0;1974.0;3578.0;15762.0;4709.0;7277.0;11781.0;12334.0;482.0;5.0;12042.0;51.0;2.0;0.0;1.0
1100.0;175500.0;356500.0;1;0.0;693.0;1837.0;1011.0;634.0;489.0;1252.0;5761.0;1242.0;4428.0;14788.0;5596.0;6645.0;12450.0;12354.0;444.0;4.0;11048.0;51.0;1.0;0.0;1.0
1101.0;176500.0;356500.0;1;0.0;269.0;1197.0;1087.0;179.0;593.0;451.0;5786.0;1083.0;5331.0;13818.0;6165.0;6112.0;13161.0;12454.0;115.0;0.0;10056.0;51.0;1.0;0.0;1.0
1114.0;189500.0;356500.0;1;0.0;5.0;103.0;666.0;246.0;76.0;998.0;7044.0;2528.0;2572.0;9999.0;3493.0;5490.0;16311.0;10116.0;362.0;0.0;6114.0;11.0;18.0;0.0;1.0
1116.0;191500.0;356500.0;2;1.0;0.0;36.0;140.0;276.0;276.0;929.0;7405.0;2600.0;2015.0;9069.0;3127.0;5774.0;17154.0;9184.0;58.0;5.0;5142.0;20.0;1.0;0.0;6.0
1132.0;171560.975609921;357701.191151801;1;3.0;51.0;35.0;0.0;193.0;67.0;4611.0;10143.0;1320.0;4521.0;4851.0;2529.0;8906.0;21570.0;4883.0;74.0;0.0;1297.0;41.0;18.0;0.0;6.0
1138.0;177500.0;357500.0;1;1.0;911.0;0.0;864.0;20.0;7.0;5190.0;10873.0;1884.0;5435.0;4217.0;1803.0;9721.0;22483.0;4158.0;773.0;4.0;1599.0;60.0;12.0;0.0;1.0
1152.0;191500.0;357500.0;1;0.0;980.0;21.0;578.0;68.0;22.0;5523.0;11644.0;2652.0;6374.0;3748.0;1321.0;10568.0;23403.0;3566.0;586.0;5.0;2263.0;51.0;11.0;0.0;6.0
1153.0;192500.0;357500.0;2;0.0;164.0;39.0;240.0;560.0;289.0;4609.0;12447.0;2230.0;7330.0;3497.0;1136.0;11438.0;24329.0;3150.0;444.0;5.0;3108.0;51.0;11.0;0.0;6.0
1162.0;201500.0;357500.0;1;2.0;0.0;101.0;400.0;58.0;234.0;182.0;15732.0;1099.0;11983.0;5560.0;5076.0;15782.0;28081.0;4791.0;291.0;5.0;7663.0;20.0;1.0;0.0;6.0
1174.0;171500.0;358500.0;1;0.0;863.0;1409.0;908.0;84.0;84.0;1453.0;3598.0;1454.0;3685.0;21312.0;2991.0;11490.0;9813.0;13082.0;446.0;0.0;11797.0;72.0;16.0;0.0;1.0
1185.0;182500.0;358500.0;1;5.0;342.0;161.0;372.0;813.0;157.0;2078.0;5874.0;1879.0;3617.0;16975.0;4555.0;7349.0;11983.0;11399.0;347.0;5.0;12973.0;51.0;1.0;0.0;1.0
1194.0;191500.0;358500.0;1;0.0;197.0;556.0;1075.0;659.0;64.0;820.0;6781.0;2061.0;5797.0;14104.0;6756.0;5253.0;13864.0;11465.0;17.0;5.0;9974.0;51.0;1.0;0.0;1.0
1220.0;167542.220528455;359547.476287263;2;0.0;580.0;61.0;390.0;290.0;98.0;1968.0;8001.0;1541.0;1967.0;10390.0;4393.0;4515.0;16883.0;10504.0;145.0;3.0;5977.0;24.0;1.0;0.0;6.0
1223.0;170500.0;359500.0;4;0.0;0.0;529.0;293.0;793.0;461.0;2153.0;8734.0;2195.0;885.0;8630.0;4055.0;5364.0;18532.0;8737.0;432.0;-1.0;3982.0;20.0;18.0;0.0;1.0
1224.0;171500.0;359500.0;1;3.0;0.0;983.0;426.0;773.0;432.0;2717.0;9166.0;1573.0;1456.0;7793.0;4245.0;5997.0;19382.0;7893.0;546.0;-1.0;2986.0;20.0;18.0;0.0;1.0
1225.0;172500.0;359500.0;1;0.0;52.0;73.0;86.0;132.0;613.0;3483.0;9670.0;715.0;2285.0;6999.0;3657.0;6720.0;20245.0;7080.0;281.0;0.0;1995.0;51.0;18.0;0.0;1.0
1227.0;174500.0;359500.0;1;6.0;100.0;0.0;226.0;8.0;260.0;5197.0;10873.0;1385.0;4173.0;5613.0;1883.0;8340.0;22006.0;5571.0;324.0;0.0;298.0;60.0;11.0;0.0;1.0
1245.0;192500.0;359500.0;1;0.0;910.0;913.0;881.0;192.0;1504.0;1504.0;14646.0;1094.0;10644.0;5010.0;3718.0;14414.0;26886.0;4268.0;499.0;3.0;6321.0;51.0;26.0;0.0;1.0
1254.0;201500.0;359500.0;2;0.0;173.0;485.0;635.0;361.0;1533.0;147.0;3658.0;240.0;4037.0;19173.0;4434.0;8594.0;11923.0;10827.0;625.0;5.0;13800.0;51.0;1.0;0.0;6.0
1273.0;168500.0;360500.0;1;0.0;620.0;152.0;517.0;93.0;73.0;1620.0;7275.0;3113.0;5655.0;15383.0;6692.0;5161.0;13964.0;10358.0;211.0;4.0;10989.0;51.0;1.0;0.0;6.0
1278.0;173500.0;360500.0;1;1.0;203.0;656.0;152.0;292.0;108.0;736.0;7777.0;3053.0;5754.0;14453.0;7435.0;4454.0;14602.0;10478.0;255.0;5.0;9991.0;51.0;1.0;0.0;1.0
1279.0;174500.0;360500.0;1;0.0;215.0;269.0;747.0;659.0;81.0;81.0;7923.0;2499.0;4754.0;13534.0;6774.0;3877.0;15278.0;10690.0;281.0;5.0;8994.0;51.0;1.0;0.0;6.0
1296.0;191500.0;360500.0;1;0.0;0.0;1165.0;67.0;284.0;615.0;3510.0;10058.0;2129.0;1050.0;8409.0;4461.0;5311.0;19916.0;8478.0;458.0;-1.0;3045.0;20.0;18.0;0.0;1.0
1297.0;192500.0;360500.0;1;9.0;0.0;937.0;186.0;47.0;218.0;4131.0;10527.0;1588.0;2050.0;7679.0;3462.0;6116.0;20757.0;7703.0;262.0;0.0;2081.0;20.0;18.0;0.0;1.0
1298.0;193500.0;360500.0;4;1.0;0.0;107.0;197.0;412.0;871.0;4880.0;11054.0;1529.0;3050.0;7016.0;2465.0;6969.0;21513.0;6984.0;283.0;5.0;1181.0;20.0;18.0;0.0;1.0
1306.0;201500.0;360500.0;1;1.0;490.0;62.0;0.0;52.0;510.0;6181.0;11522.0;3621.0;6050.0;5655.0;0.0;9690.0;23017.0;5373.0;14.0;5.0;1863.0;41.0;11.0;0.0;6.0
1307.0;202500.0;360500.0;9;0.0;553.0;249.0;5.0;8.0;341.0;5348.0;11893.0;3598.0;6902.0;5369.0;61.0;10534.0;23605.0;4989.0;282.0;5.0;2658.0;11.0;28.0;0.0;6.0
1308.0;203213.292811839;360412.790697674;3;0.0;426.0;243.0;470.0;66.0;213.0;4395.0;12485.0;2866.0;7828.0;5054.0;831.0;11494.0;24375.0;4569.0;62.0;5.0;3539.0;30.0;28.0;0.0;6.0
1320.0;54500.0;361500.0;1;1.0;457.0;280.0;131.0;9.0;475.0;565.0;2419.0;1346.0;5043.0;20282.0;5150.0;9106.0;12494.0;10264.0;416.0;5.0;14431.0;51.0;16.0;0.0;6.0
1321.0;55500.0;361500.0;1;1.0;0.0;452.0;122.0;72.0;1299.0;128.0;3168.0;894.0;5037.0;19483.0;5390.0;8250.0;12852.0;9877.0;926.0;4.0;14748.0;20.0;18.0;0.0;6.0
1322.0;56496.0784332446;361503.734825556;1;2.0;0.0;1099.0;412.0;752.0;1235.0;792.0;4114.0;1136.0;5129.0;18543.0;5735.0;7300.0;13243.0;9596.0;805.0;0.0;14069.0;51.0;18.0;0.0;6.0
1327.0;168500.0;361500.0;1;1.0;200.0;131.0;590.0;390.0;137.0;1607.0;6922.0;3744.0;6408.0;15768.0;7383.0;4570.0;14765.0;9361.0;596.0;5.0;11096.0;11.0;1.0;0.0;6.0
1330.0;171500.0;361500.0;1;0.0;169.0;587.0;377.0;197.0;495.0;718.0;7582.0;3076.0;5858.0;14862.0;8103.0;3752.0;15369.0;9493.0;95.0;0.0;10108.0;51.0;18.0;0.0;6.0
1332.0;173500.0;361500.0;1;0.0;92.0;0.0;305.0;172.0;171.0;70.0;8300.0;2096.0;4880.0;13969.0;7584.0;3046.0;16013.0;9727.0;25.0;5.0;9124.0;60.0;11.0;34.130001068115234;6.0
1333.0;174500.0;361500.0;8;1.0;21.0;218.0;751.0;55.0;45.0;45.0;9059.0;1139.0;3913.0;13092.0;7080.0;2544.0;16692.0;10053.0;34.0;5.0;8143.0;51.0;11.0;34.0099983215332;2.0
1343.0;184500.0;361500.0;1;1.0;432.0;223.0;396.0;390.0;1383.0;4388.0;10254.0;1655.0;1440.0;9093.0;4529.0;4738.0;19767.0;9115.0;233.0;5.0;3409.0;51.0;5.0;0.0;6.0
1351.0;192500.0;361500.0;1;5.0;0.0;448.0;32.0;712.0;445.0;6285.0;10185.0;2711.0;4169.0;7311.0;1665.0;7468.0;21112.0;7169.0;139.0;-1.0;1535.0;20.0;18.0;0.0;1.0
1352.0;193500.0;361500.0;6;14.0;261.0;116.0;0.0;187.0;34.0;7088.0;10325.0;2603.0;5146.0;6908.0;922.0;8418.0;21634.0;6689.0;102.0;2.0;1735.0;43.0;23.0;0.0;1.0
1353.0;194500.0;361500.0;2;0.0;0.0;478.0;275.0;871.0;900.0;6595.0;10558.0;2846.0;6130.0;6628.0;434.0;9378.0;22189.0;6313.0;234.0;0.0;2376.0;22.0;23.0;0.0;6.0
1361.0;202492.626034613;361497.776105677;2;0.0;871.0;72.0;1219.0;247.0;247.0;1488.0;262.0;3676.0;6943.0;22501.0;6649.0;10665.0;13464.0;9975.0;154.0;5.0;15471.0;78.0;16.0;0.0;6.0
1388.0;171500.0;362500.0;1;0.0;342.0;167.0;300.0;1512.0;1623.0;2100.0;4701.0;2544.0;6350.0;18002.0;7055.0;6055.0;14580.0;8423.0;194.0;-1.0;13242.0;24.0;23.0;34.29999923706055;6.0
1409.0;192500.0;362500.0;3;0.0;60.0;731.0;5.0;62.0;2304.0;3865.0;9265.0;1371.0;2239.0;9831.0;4809.0;4306.0;18849.0;9811.0;152.0;5.0;3989.0;51.0;5.0;0.0;1.0
1410.0;193500.0;362500.0;3;0.0;74.0;365.0;298.0;365.0;2208.0;4744.0;9159.0;2370.0;2854.0;9215.0;3900.0;5257.0;19277.0;9149.0;506.0;2.0;3294.0;51.0;1.0;0.0;1.0
1411.0;194500.0;362500.0;11;0.0;0.0;585.0;461.0;474.0;1320.0;5663.0;9143.0;2373.0;3642.0;8670.0;3049.0;6223.0;19747.0;8552.0;852.0;-1.0;2782.0;20.0;18.0;0.0;1.0
1412.0;195500.0;362500.0;3;1.0;0.0;311.0;382.0;533.0;338.0;6606.0;9190.0;1778.0;4512.0;8212.0;2319.0;7198.0;20255.0;8034.0;317.0;-1.0;2531.0;20.0;18.0;0.0;1.0
1416.0;199500.0;362500.0;1;0.0;604.0;37.0;1082.0;516.0;522.0;7028.0;9648.0;1993.0;6295.0;7552.0;1082.0;9121.0;21397.0;7220.0;199.0;5.0;3030.0;24.0;23.0;0.0;6.0
1467.0;172500.0;363500.0;3;0.0;895.0;84.0;1005.0;444.0;325.0;1151.0;325.0;4043.0;7466.0;22708.0;7204.0;10625.0;14022.0;9531.0;45.0;5.0;16031.0;51.0;28.0;34.16999816894531;1.0
1468.0;173500.0;363500.0;1;1.0;182.0;659.0;272.0;101.0;845.0;505.0;845.0;3634.0;7333.0;22077.0;7220.0;9896.0;14244.0;9007.0;143.0;0.0;15525.0;51.0;1.0;0.0;6.0
1488.0;193500.0;363500.0;1;0.0;927.0;272.0;224.0;895.0;2399.0;2452.0;4127.0;3357.0;7307.0;18441.0;7966.0;5897.0;15478.0;7435.0;188.0;-1.0;13155.0;24.0;23.0;34.36000061035156;6.0
1497.0;202500.0;363500.0;1;0.0;0.0;877.0;509.0;162.0;1492.0;2773.0;5475.0;4303.0;7433.0;16690.0;8936.0;3906.0;16153.0;7369.0;732.0;-1.0;11568.0;20.0;18.0;0.0;6.0
1538.0;145497.091722595;364503.206562267;1;0.0;0.0;525.0;125.0;106.0;587.0;2105.0;6254.0;3383.0;6538.0;15838.0;9542.0;2914.0;16206.0;7536.0;81.0;-1.0;10625.0;20.0;18.0;0.0;6.0
1540.0;147501.107060888;364501.185610663;1;1.0;615.0;133.0;568.0;224.0;46.0;1534.0;7083.0;2525.0;5678.0;15003.0;9316.0;1932.0;16306.0;7828.0;53.0;5.0;9693.0;51.0;1.0;0.0;6.0
1549.0;156502.908277405;364503.206562267;1;0.0;630.0;548.0;665.0;89.0;907.0;907.0;7474.0;1704.0;3543.0;12644.0;7967.0;1148.0;16878.0;9301.0;716.0;4.0;7010.0;51.0;1.0;0.0;6.0
1550.0;157374.14763675;364587.901318013;1;1.0;147.0;679.0;130.0;198.0;1531.0;1651.0;7713.0;1045.0;3112.0;11921.0;7040.0;2100.0;17181.0;9939.0;147.0;5.0;6179.0;51.0;5.0;0.0;6.0
1571.0;184500.0;364500.0;1;1.0;167.0;0.0;408.0;395.0;36.0;7356.0;8369.0;628.0;5869.0;8813.0;2493.0;8059.0;19979.0;8532.0;190.0;5.0;3621.0;60.0;11.0;0.0;6.0
1630.0;65492.2077922078;365508.080808081;1;0.0;826.0;950.0;758.0;361.0;2809.0;3571.0;4064.0;3956.0;8567.0;18063.0;9291.0;4910.0;15157.0;6336.0;618.0;-1.0;11797.0;24.0;23.0;33.04999923706055;6.0
1638.0;148500.0;365500.0;5;0.0;135.0;1286.0;273.0;400.0;1967.0;3499.0;4860.0;4170.0;7904.0;17221.0;9774.0;3918.0;15154.0;6375.0;429.0;-1.0;11366.0;24.0;18.0;0.0;6.0
1646.0;156500.0;365500.0;1;1.0;0.0;1118.0;319.0;637.0;1155.0;2771.0;5714.0;3929.0;7069.0;16395.0;10331.0;2931.0;15209.0;6568.0;357.0;-1.0;11008.0;23.0;18.0;0.0;6.0
1657.0;171500.0;365500.0;1;0.0;278.0;266.0;0.0;46.0;36.0;149.0;6364.0;2447.0;4933.0;14056.0;9274.0;509.0;15656.0;7899.0;103.0;5.0;8392.0;43.0;5.0;0.0;6.0
1658.0;172500.0;365500.0;1;0.0;370.0;423.0;757.0;272.0;609.0;272.0;6505.0;2435.0;4407.0;13335.0;8379.0;1145.0;15930.0;8529.0;616.0;0.0;7582.0;51.0;5.0;0.0;1.0
1676.0;190500.0;365500.0;2;4.0;231.0;18.0;260.0;62.0;18.0;7226.0;7399.0;201.0;6435.0;9778.0;3351.0;8061.0;19175.0;9475.0;254.0;1.0;4600.0;51.0;1.0;0.0;1.0
1687.0;201500.0;365500.0;1;2.0;544.0;0.0;1070.0;505.0;19.0;8090.0;7721.0;1071.0;7247.0;9578.0;3006.0;9059.0;19800.0;9207.0;184.0;5.0;4880.0;60.0;11.0;0.0;1.0
1692.0;206241.266105149;365584.580531994;1;0.0;151.0;580.0;1201.0;259.0;212.0;136.0;224.0;4885.0;8833.0;22481.0;8818.0;9658.0;15447.0;7549.0;274.0;5.0;14160.0;51.0;1.0;0.0;6.0
1732.0;64500.0;366500.0;1;0.0;0.0;1229.0;152.0;404.0;2568.0;3388.0;4371.0;3242.0;8467.0;17791.0;10640.0;4174.0;14154.0;5383.0;642.0;-1.0;10455.0;20.0;18.0;0.0;6.0
1739.0;146500.0;366500.0;1;1.0;33.0;1308.0;115.0;71.0;1948.0;2802.0;5294.0;3775.0;7693.0;16994.0;10319.0;3263.0;14213.0;5610.0;524.0;-1.0;10065.0;34.0;23.0;32.650001525878906;6.0
1747.0;154500.0;366500.0;2;0.0;68.0;103.0;222.0;1261.0;1410.0;1397.0;5399.0;3615.0;6333.0;15469.0;9747.0;1748.0;14468.0;6504.0;128.0;-1.0;9555.0;51.0;18.0;0.0;6.0
1748.0;155500.0;366500.0;2;1.0;30.0;47.0;820.0;483.0;1033.0;483.0;5366.0;3446.0;5770.0;14750.0;9606.0;1503.0;14685.0;7118.0;312.0;4.0;8983.0;51.0;11.0;33.0099983215332;6.0
1749.0;156500.0;366500.0;1;0.0;372.0;217.0;1023.0;84.0;711.0;84.0;5450.0;3370.0;5413.0;14172.0;8992.0;1816.0;14892.0;7689.0;769.0;5.0;8340.0;51.0;5.0;0.0;6.0
1756.0;165500.0;366500.0;1;1.0;131.0;1109.0;293.0;251.0;1236.0;3163.0;6341.0;3250.0;5062.0;12237.0;6519.0;4334.0;16188.0;10195.0;360.0;2.0;6323.0;51.0;5.0;0.0;6.0
1760.0;169500.0;366500.0;1;1.0;1003.0;67.0;1173.0;4.0;255.0;5053.0;6307.0;2093.0;5652.0;11249.0;5245.0;6106.0;17277.0;11055.0;232.0;5.0;5510.0;11.0;11.0;34.2599983215332;6.0
1764.0;173500.0;366500.0;4;0.0;57.0;205.0;194.0;197.0;7.0;7150.0;6561.0;199.0;7016.0;10626.0;4142.0;8174.0;18494.0;10306.0;237.0;5.0;5465.0;51.0;45.0;0.0;1.0
1776.0;185500.0;366500.0;1;2.0;150.0;0.0;703.0;303.0;81.0;8147.0;6885.0;694.0;7795.0;10485.0;3907.0;9166.0;19109.0;10103.0;18.0;5.0;5743.0;60.0;12.0;0.0;6.0
1779.0;188500.0;366500.0;2;0.0;597.0;133.0;1601.0;179.0;179.0;8084.0;7282.0;1592.0;8533.0;10436.0;3906.0;10058.0;19688.0;10002.0;240.0;5.0;6123.0;51.0;11.0;0.0;6.0
1784.0;193500.0;366500.0;2;0.0;0.0;1051.0;834.0;121.0;537.0;121.0;549.0;3170.0;10018.0;21640.0;10279.0;8254.0;13632.0;5410.0;552.0;0.0;11976.0;20.0;18.0;0.0;1.0
1785.0;194500.0;366500.0;1;1.0;0.0;441.0;285.0;484.0;1255.0;799.0;1255.0;2456.0;10084.0;20826.0;10482.0;7334.0;13393.0;4874.0;116.0;0.0;11289.0;20.0;18.0;0.0;1.0
1849.0;145500.0;367500.0;2;1.0;0.0;653.0;5.0;243.0;1175.0;1198.0;4743.0;4044.0;6147.0;14455.0;8559.0;3077.0;14210.0;7633.0;99.0;0.0;8466.0;20.0;18.0;0.0;6.0
1852.0;148500.0;367500.0;2;0.0;241.0;775.0;236.0;166.0;1371.0;3458.0;5733.0;3839.0;5672.0;12585.0;6767.0;4807.0;15833.0;10145.0;365.0;5.0;6703.0;51.0;5.0;0.0;6.0
1858.0;154500.0;367500.0;2;0.0;490.0;375.0;468.0;359.0;925.0;628.0;925.0;1782.0;11079.0;21394.0;10844.0;7735.0;12412.0;4012.0;969.0;3.0;10562.0;51.0;1.0;0.0;6.0
1861.0;157500.0;367500.0;6;0.0;828.0;674.0;844.0;246.0;2925.0;2616.0;2925.0;1009.0;10518.0;19804.0;9545.0;6019.0;12160.0;3340.0;654.0;5.0;9250.0;51.0;1.0;0.0;6.0
1862.0;158500.0;367500.0;1;0.0;134.0;1385.0;271.0;140.0;3925.0;1850.0;3925.0;1660.0;9804.0;19039.0;8991.0;5238.0;12155.0;3414.0;273.0;1.0;8692.0;51.0;1.0;0.0;6.0
1870.0;166500.0;367500.0;2;4.0;0.0;1199.0;459.0;135.0;2206.0;25.0;3425.0;4468.0;8003.0;16889.0;7794.0;3613.0;12508.0;4972.0;163.0;-1.0;7587.0;20.0;18.0;0.0;6.0
1873.0;169500.0;367500.0;1;0.0;0.0;684.0;81.0;685.0;1603.0;1342.0;3606.0;5136.0;7232.0;15613.0;7568.0;3669.0;13080.0;6558.0;564.0;0.0;7451.0;20.0;18.0;0.0;6.0
1877.0;173500.0;367500.0;1;0.0;111.0;684.0;400.0;110.0;313.0;272.0;313.0;2172.0;12035.0;22532.0;10680.0;8812.0;11612.0;3717.0;1081.0;0.0;10392.0;51.0;1.0;0.0;1.0
1878.0;174500.0;367500.0;1;0.0;74.0;9.0;45.0;243.0;967.0;722.0;967.0;1491.0;12076.0;21993.0;10156.0;8235.0;11436.0;3225.0;677.0;1.0;9878.0;78.0;1.0;0.0;1.0
1899.0;195500.0;367500.0;1;0.0;0.0;1155.0;451.0;328.0;1568.0;367.0;2453.0;4365.0;8887.0;17642.0;6827.0;4588.0;11533.0;4336.0;365.0;-1.0;6609.0;20.0;18.0;0.0;1.0
1900.0;196500.0;367500.0;1;2.0;0.0;581.0;28.0;528.0;798.0;209.0;2378.0;5365.0;8492.0;17014.0;6624.0;4500.0;11804.0;5190.0;62.0;0.0;6456.0;20.0;18.0;0.0;1.0
1901.0;197500.0;367500.0;1;0.0;123.0;23.0;183.0;181.0;667.0;1026.0;2658.0;6108.0;8207.0;16485.0;6598.0;4568.0;12123.0;5964.0;222.0;1.0;6476.0;51.0;23.0;34.61000061035156;1.0
