rowid;latitude;longitude;target;dbuiltup;dforest;drecreation;dbrr;dwrl;dwrn;dwrr;dcamping;dcaravan;dcross;dgolf;dheem;dhaven;dsafari;dwater;attr;dbath;lu;lc;maxmeanhaz;maxstdhaz;exp
221.0;176500.0;316500.0;1;10.0;427.0;1255.0;903.0;429.0;75.0;1210.0;2174.0;676.0;10702.0;19779.0;3890.0;19632.0;5260.0;19670.0;777.0;5.0;4981.0;51.0;1.0;0.0;6.0
222.0;177500.0;316500.0;1;0.0;833.0;1176.0;1565.0;0.0;717.0;1567.0;2566.0;1000.0;10850.0;18905.0;4361.0;19303.0;6255.0;18785.0;580.0;5.0;5972.0;11.0;62.0;0.0;6.0
224.0;179500.0;316500.0;1;0.0;664.0;786.0;1433.0;207.0;1717.0;2251.0;2732.0;511.0;11084.0;18045.0;4983.0;19021.0;7250.0;17911.0;177.0;5.0;6965.0;51.0;1.0;0.0;6.0
225.0;180500.0;316500.0;2;0.0;961.0;853.0;1226.0;1156.0;2715.0;2909.0;3216.0;1084.0;11397.0;17200.0;4954.0;18789.0;8246.0;17052.0;957.0;5.0;7960.0;51.0;1.0;0.0;6.0
227.0;182500.0;316500.0;1;1.0;0.0;593.0;661.0;848.0;3714.0;3070.0;3850.0;391.0;11787.0;16372.0;3975.0;18607.0;9243.0;16208.0;279.0;2.0;8956.0;20.0;2.0;0.0;6.0
232.0;187500.0;316500.0;4;0.0;179.0;232.0;1130.0;293.0;3405.0;2988.0;3414.0;906.0;12247.0;15564.0;3008.0;18477.0;10240.0;15383.0;831.0;5.0;9952.0;51.0;1.0;0.0;6.0
234.0;189500.0;316500.0;1;3.0;424.0;60.0;271.0;111.0;2546.0;2327.0;2592.0;264.0;12768.0;14780.0;2074.0;18401.0;11238.0;14581.0;252.0;5.0;10950.0;51.0;1.0;0.0;6.0
235.0;190500.0;316500.0;0;2.0;480.0;304.0;251.0;163.0;1835.0;1835.0;1900.0;694.0;13344.0;14024.0;1247.0;18379.0;12236.0;13804.0;262.0;5.0;11947.0;51.0;1.0;0.0;6.0
238.0;193500.0;316500.0;0;25.0;913.0;305.0;636.0;771.0;1501.0;1383.0;1545.0;398.0;13968.0;13300.0;768.0;18412.0;13235.0;13057.0;272.0;5.0;12945.0;51.0;5.0;0.0;6.0
241.0;196500.0;316500.0;2;2.0;1255.0;39.0;618.0;656.0;929.0;734.0;929.0;816.0;14634.0;12612.0;574.0;18498.0;14234.0;12279.0;239.0;5.0;13944.0;51.0;1.0;0.0;6.0
242.0;197500.0;316500.0;0;0.0;497.0;548.0;625.0;231.0;9.0;9.0;9.0;611.0;14859.0;11969.0;1278.0;18638.0;15233.0;11494.0;476.0;5.0;14842.0;51.0;1.0;0.0;6.0
246.0;173500.0;317500.0;5;0.0;332.0;1308.0;878.0;798.0;404.0;404.0;969.0;1228.0;14907.0;11377.0;2219.0;18830.0;16232.0;10744.0;372.0;5.0;14605.0;51.0;5.0;0.0;6.0
247.0;174500.0;317500.0;1;0.0;845.0;573.0;895.0;1213.0;101.0;37.0;1916.0;1257.0;15022.0;10845.0;3192.0;19073.0;17231.0;10037.0;671.0;5.0;14434.0;51.0;1.0;0.0;6.0
249.0;176500.0;317500.0;3;0.0;560.0;535.0;1102.0;1239.0;419.0;419.0;2863.0;1271.0;15202.0;10383.0;4176.0;19364.0;18230.0;9385.0;255.0;5.0;14331.0;51.0;2.0;0.0;6.0
250.0;177500.0;317500.0;1;2.0;0.0;34.0;1348.0;1429.0;222.0;1079.0;3609.0;1726.0;15358.0;10060.0;3800.0;19595.0;18993.0;8910.0;58.0;5.0;14274.0;23.0;11.0;0.0;6.0
251.0;178500.0;317500.0;2;0.0;986.0;1232.0;1210.0;141.0;51.0;51.0;5215.0;2699.0;15456.0;9107.0;3734.0;19840.0;20746.0;7623.0;1154.0;-1.0;13884.0;51.0;2.0;0.0;6.0
254.0;181500.0;317500.0;4;0.0;961.0;1734.0;1185.0;368.0;383.0;368.0;5439.0;2488.0;15770.0;9145.0;3593.0;20181.0;21242.0;7537.0;1251.0;3.0;14077.0;51.0;1.0;0.0;6.0
255.0;182500.0;317500.0;0;0.0;1079.0;0.0;940.0;66.0;56.0;56.0;56.0;2034.0;10875.0;25413.0;4281.0;21818.0;1581.0;25388.0;363.0;-1.0;1017.0;60.0;11.0;0.0;6.0
258.0;185500.0;317500.0;1;0.0;1205.0;108.0;135.0;109.0;73.0;435.0;73.0;1379.0;10623.0;24713.0;4835.0;21452.0;1211.0;24680.0;192.0;5.0;347.0;72.0;16.0;0.0;6.0
259.0;186500.0;317500.0;3;0.0;650.0;193.0;176.0;185.0;978.0;286.0;978.0;968.0;10404.0;23924.0;4350.0;21064.0;1283.0;23882.0;0.0;5.0;123.0;75.0;16.0;0.0;6.0
260.0;187500.0;317500.0;3;0.0;8.0;847.0;238.0;391.0;702.0;529.0;1925.0;1363.0;10074.0;22990.0;3613.0;20515.0;1788.0;22941.0;354.0;0.0;946.0;24.0;18.0;0.0;6.0
261.0;188500.0;317500.0;3;3.0;0.0;427.0;276.0;113.0;240.0;1495.0;2879.0;2163.0;9832.0;22062.0;3015.0;20002.0;2586.0;22005.0;210.0;1.0;1936.0;20.0;18.0;0.0;6.0
262.0;189500.0;317500.0;1;3.0;802.0;17.0;1275.0;357.0;264.0;2117.0;3358.0;1388.0;9688.0;21141.0;2653.0;19526.0;3486.0;21075.0;523.0;5.0;2932.0;51.0;11.0;0.0;6.0
266.0;193500.0;317500.0;1;2.0;312.0;734.0;1838.0;724.0;1121.0;2010.0;3133.0;575.0;9646.0;20228.0;2643.0;19091.0;4427.0;20152.0;84.0;5.0;3929.0;51.0;1.0;0.0;6.0
269.0;196500.0;317500.0;1;0.0;675.0;256.0;1832.0;1274.0;922.0;1836.0;3151.0;814.0;9708.0;19323.0;2988.0;18699.0;5390.0;19237.0;536.0;5.0;4928.0;51.0;5.0;0.0;6.0
277.0;173500.0;318500.0;1;0.0;909.0;409.0;2302.0;578.0;1129.0;1713.0;3470.0;761.0;9871.0;18428.0;3570.0;18354.0;6364.0;18331.0;128.0;5.0;5927.0;51.0;1.0;0.0;6.0
279.0;175500.0;318500.0;0;1.0;1274.0;95.0;1713.0;98.0;1924.0;1945.0;3687.0;402.0;10125.0;17544.0;4265.0;18057.0;7345.0;17434.0;527.0;5.0;6926.0;51.0;1.0;0.0;6.0
280.0;176500.0;318500.0;3;0.0;848.0;441.0;1458.0;616.0;2850.0;2411.0;4058.0;1061.0;10467.0;16674.0;5026.0;17812.0;8331.0;16550.0;601.0;5.0;7926.0;51.0;2.0;0.0;6.0
282.0;178500.0;318500.0;1;1.0;549.0;293.0;1658.0;1366.0;3814.0;2077.0;4016.0;1371.0;10891.0;15818.0;4310.0;17620.0;9319.0;15680.0;252.0;5.0;8926.0;51.0;5.0;0.0;6.0
286.0;182500.0;318500.0;3;0.0;725.0;103.0;1173.0;1057.0;3038.0;2099.0;3038.0;1232.0;11386.0;14981.0;3440.0;17483.0;10310.0;14825.0;1149.0;5.0;9925.0;51.0;1.0;0.0;6.0
287.0;183500.0;318500.0;1;1.0;872.0;25.0;279.0;1009.0;2080.0;1633.0;2080.0;266.0;11945.0;14165.0;2661.0;17402.0;11303.0;13991.0;542.0;5.0;10925.0;51.0;1.0;0.0;6.0
288.0;184500.0;318500.0;19;2.0;337.0;46.0;403.0;593.0;1169.0;941.0;1189.0;479.0;12559.0;13373.0;2033.0;17379.0;12296.0;13179.0;551.0;5.0;11925.0;51.0;1.0;0.0;6.0
289.0;185500.0;318500.0;1;7.0;0.0;364.0;1.0;130.0;503.0;440.0;583.0;395.0;13220.0;12612.0;1752.0;17414.0;13291.0;12395.0;78.0;0.0;12925.0;23.0;1.0;0.0;6.0
290.0;186500.0;318500.0;5;0.0;443.0;293.0;345.0;135.0;135.0;135.0;135.0;340.0;13879.0;11885.0;1558.0;17505.0;14286.0;11644.0;650.0;5.0;13924.0;51.0;1.0;0.0;6.0
291.0;187500.0;318500.0;2;0.0;0.0;993.0;388.0;62.0;301.0;79.0;301.0;1296.0;13859.0;11200.0;1936.0;17653.0;15282.0;10882.0;392.0;5.0;13881.0;20.0;4.0;0.0;6.0
292.0;188500.0;318500.0;1;0.0;39.0;1143.0;236.0;47.0;479.0;47.0;1213.0;1931.0;13911.0;10566.0;2655.0;17856.0;16279.0;10086.0;441.0;4.0;13628.0;51.0;5.0;0.0;6.0
293.0;189500.0;318500.0;5;0.0;462.0;531.0;69.0;546.0;871.0;251.0;2140.0;2214.0;14034.0;9991.0;3514.0;18111.0;17276.0;9330.0;636.0;5.0;13444.0;11.0;1.0;0.0;6.0
294.0;190500.0;318500.0;1;0.0;165.0;217.0;694.0;1083.0;1230.0;486.0;3113.0;2222.0;14226.0;9487.0;4432.0;18418.0;18273.0;8624.0;385.0;4.0;13333.0;51.0;45.0;0.0;6.0
298.0;194500.0;318500.0;1;4.0;769.0;0.0;1141.0;886.0;429.0;602.0;4071.0;2639.0;14454.0;9055.0;4609.0;18739.0;19238.0;7982.0;841.0;5.0;13274.0;60.0;11.0;0.0;6.0
299.0;195500.0;318500.0;1;0.0;415.0;618.0;750.0;557.0;270.0;270.0;5183.0;3439.0;14700.0;8579.0;4429.0;19076.0;20337.0;7254.0;737.0;4.0;13199.0;51.0;5.0;0.0;6.0
301.0;197500.0;318500.0;5;0.0;329.0;1344.0;554.0;294.0;752.0;23.0;5923.0;3122.0;15188.0;8517.0;4228.0;19616.0;21266.0;6952.0;698.0;3.0;13449.0;51.0;1.0;0.0;6.0
304.0;200492.517006803;318509.523809524;1;0.0;292.0;837.0;760.0;587.0;645.0;228.0;6395.0;3376.0;15338.0;8214.0;4539.0;19809.0;22036.0;6470.0;402.0;4.0;13382.0;51.0;1.0;0.0;6.0
306.0;202574.612289954;318538.729028665;1;0.0;809.0;297.0;1057.0;141.0;374.0;747.0;1145.0;3171.0;11360.0;26980.0;2984.0;22477.0;3037.0;25646.0;1113.0;5.0;2952.0;51.0;5.0;0.0;6.0
311.0;175500.0;319500.0;1;0.0;295.0;0.0;983.0;424.0;26.0;887.0;791.0;2593.0;10946.0;26393.0;3052.0;22039.0;2477.0;25363.0;632.0;5.0;2379.0;60.0;11.0;0.0;6.0
313.0;177500.0;319500.0;1;1.0;721.0;53.0;917.0;389.0;47.0;58.0;47.0;1763.0;10432.0;25477.0;3518.0;21455.0;1543.0;25065.0;356.0;5.0;1407.0;51.0;23.0;0.0;6.0
314.0;178500.0;319500.0;3;2.0;656.0;253.0;423.0;241.0;259.0;669.0;259.0;1125.0;9934.0;24542.0;4127.0;20850.0;623.0;24526.0;353.0;4.0;444.0;24.0;23.0;0.0;6.0
315.0;179500.0;319500.0;0;0.0;2.0;448.0;0.0;98.0;710.0;98.0;710.0;971.0;9483.0;23590.0;3802.0;20247.0;374.0;23568.0;117.0;5.0;408.0;23.0;16.0;0.0;6.0
317.0;181500.0;319500.0;5;0.0;86.0;1069.0;227.0;542.0;618.0;1002.0;1705.0;1607.0;9120.0;22643.0;2952.0;19675.0;1267.0;22614.0;283.0;4.0;1377.0;51.0;18.0;0.0;6.0
318.0;182500.0;319500.0;3;1.0;474.0;566.0;429.0;120.0;313.0;1402.0;2704.0;2409.0;8853.0;21701.0;2201.0;19139.0;2248.0;21665.0;602.0;5.0;2253.0;51.0;62.0;0.0;6.0
319.0;183500.0;319500.0;5;1.0;1081.0;83.0;1427.0;751.0;186.0;1117.0;3703.0;1978.0;8693.0;20764.0;1684.0;18642.0;3241.0;20720.0;467.0;5.0;3153.0;51.0;11.0;0.0;6.0
320.0;184500.0;319500.0;4;0.0;762.0;258.0;1578.0;908.0;344.0;1017.0;4125.0;1521.0;8646.0;19833.0;1669.0;18185.0;4237.0;19780.0;248.0;5.0;4100.0;11.0;1.0;0.0;6.0
321.0;185500.0;319500.0;3;1.0;374.0;30.0;2020.0;497.0;332.0;910.0;4139.0;1627.0;8715.0;18909.0;2158.0;17774.0;5235.0;18847.0;13.0;5.0;5067.0;51.0;2.0;0.0;6.0
322.0;186500.0;319500.0;4;0.0;307.0;393.0;1918.0;31.0;1312.0;713.0;4387.0;869.0;8896.0;17993.0;2851.0;17410.0;6233.0;17921.0;399.0;5.0;6045.0;51.0;1.0;0.0;6.0
323.0;187500.0;319500.0;4;0.0;581.0;896.0;1006.0;550.0;2309.0;1064.0;4661.0;582.0;9176.0;17087.0;3634.0;17097.0;7231.0;17003.0;238.0;5.0;7029.0;51.0;5.0;0.0;6.0
324.0;188500.0;319500.0;3;2.0;0.0;770.0;464.0;20.0;3298.0;1518.0;4726.0;1320.0;9552.0;16192.0;4503.0;16837.0;8230.0;16095.0;797.0;1.0;8017.0;20.0;18.0;0.0;6.0
327.0;191500.0;319500.0;1;0.0;202.0;972.0;1088.0;491.0;3830.0;1097.0;3900.0;2266.0;10014.0;15310.0;4833.0;16634.0;9229.0;15198.0;215.0;0.0;9007.0;24.0;18.0;0.0;6.0
331.0;195500.0;319500.0;0;0.0;805.0;693.0;581.0;359.0;2866.0;1241.0;2959.0;1676.0;10551.0;14443.0;4076.0;16489.0;10228.0;14316.0;721.0;5.0;9999.0;51.0;1.0;0.0;6.0
332.0;196500.0;319500.0;0;0.0;1020.0;699.0;243.0;297.0;1931.0;769.0;1964.0;1138.0;11152.0;13594.0;3417.0;16404.0;11228.0;13449.0;256.0;5.0;10992.0;51.0;1.0;0.0;6.0
333.0;197500.0;319500.0;1;1.0;331.0;452.0;1004.0;156.0;980.0;237.0;980.0;1231.0;11807.0;12768.0;2944.0;16379.0;12227.0;12603.0;23.0;5.0;11986.0;51.0;1.0;0.0;6.0
336.0;200500.0;319500.0;1;3.0;184.0;331.0;631.0;30.0;30.0;30.0;30.0;1050.0;12508.0;11968.0;2679.0;16416.0;13227.0;11780.0;223.0;0.0;12981.0;51.0;1.0;0.0;6.0
337.0;201500.0;319500.0;3;0.0;357.0;515.0;178.0;433.0;117.0;117.0;117.0;1061.0;12881.0;11200.0;2555.0;16513.0;14227.0;10987.0;235.0;5.0;13268.0;51.0;45.0;0.0;6.0
338.0;202500.0;319500.0;0;0.0;611.0;565.0;1061.0;113.0;789.0;171.0;797.0;1731.0;12859.0;10471.0;2804.0;16669.0;15226.0;10231.0;527.0;4.0;12926.0;51.0;5.0;0.0;6.0
339.0;203444.002432286;319551.143549749;0;0.0;468.0;1047.0;678.0;617.0;1421.0;140.0;1670.0;2218.0;12915.0;9789.0;3341.0;16884.0;16226.0;9489.0;516.0;5.0;12654.0;51.0;1.0;0.0;6.0
348.0;180500.0;320500.0;3;1.0;422.0;427.0;377.0;227.0;1796.0;227.0;2535.0;2406.0;13047.0;9166.0;4057.0;17154.0;17226.0;8681.0;460.0;5.0;12456.0;51.0;1.0;0.0;6.0
349.0;181500.0;320500.0;6;0.0;827.0;389.0;1209.0;89.0;1545.0;89.0;3448.0;2923.0;13254.0;8614.0;4875.0;17477.0;18225.0;7917.0;826.0;5.0;12336.0;51.0;5.0;0.0;6.0
350.0;182500.0;320500.0;2;2.0;38.0;348.0;571.0;67.0;985.0;70.0;4358.0;3425.0;13532.0;8148.0;5518.0;17851.0;19225.0;7212.0;96.0;5.0;12297.0;51.0;1.0;0.0;6.0
351.0;183500.0;320500.0;5;0.0;72.0;886.0;0.0;233.0;640.0;729.0;5301.0;4033.0;13876.0;7782.0;5287.0;18271.0;20225.0;6583.0;386.0;3.0;12339.0;41.0;1.0;0.0;6.0
353.0;185500.0;320500.0;2;0.0;0.0;822.0;279.0;179.0;40.0;748.0;6262.0;4120.0;14282.0;7533.0;5227.0;18736.0;21225.0;6054.0;386.0;-1.0;12462.0;20.0;18.0;0.0;6.0
354.0;186500.0;320500.0;2;0.0;150.0;51.0;860.0;205.0;262.0;145.0;7186.0;4195.0;14711.0;7403.0;5358.0;19205.0;22175.0;5658.0;149.0;1.0;12634.0;51.0;2.0;0.0;6.0
355.0;187500.0;320500.0;1;0.0;122.0;831.0;99.0;581.0;588.0;89.0;1663.0;3120.0;10678.0;26826.0;1941.0;21816.0;2862.0;24759.0;236.0;1.0;3331.0;51.0;4.0;0.0;6.0
357.0;189500.0;320500.0;2;0.0;434.0;469.0;520.0;775.0;234.0;26.0;993.0;2447.0;10289.0;26193.0;2196.0;21414.0;2204.0;24565.0;446.0;5.0;2658.0;51.0;5.0;0.0;6.0
361.0;193500.0;320500.0;1;0.0;243.0;23.0;167.0;162.0;145.0;145.0;145.0;1450.0;9650.0;25224.0;2715.0;20731.0;1233.0;24166.0;253.0;5.0;1779.0;51.0;23.0;0.0;6.0
362.0;194500.0;320500.0;0;2.0;168.0;181.0;142.0;123.0;69.0;637.0;69.0;453.0;9076.0;24258.0;3452.0;20074.0;361.0;23802.0;423.0;5.0;1124.0;51.0;23.0;0.0;6.0
363.0;195500.0;320500.0;1;2.0;0.0;859.0;240.0;300.0;801.0;325.0;801.0;330.0;8580.0;23296.0;3334.0;19446.0;391.0;23293.0;229.0;0.0;1166.0;20.0;18.0;0.0;6.0
364.0;196500.0;320500.0;3;0.0;0.0;1764.0;28.0;687.0;1213.0;944.0;1738.0;1322.0;8177.0;22336.0;2435.0;18851.0;1315.0;22328.0;821.0;-1.0;1806.0;20.0;18.0;0.0;6.0
365.0;197500.0;320500.0;1;0.0;275.0;780.0;557.0;274.0;577.0;577.0;2720.0;1462.0;7879.0;21380.0;1584.0;18291.0;2282.0;21365.0;594.0;2.0;2644.0;51.0;2.0;0.0;6.0
366.0;198500.0;320500.0;3;3.0;526.0;64.0;701.0;174.0;119.0;119.0;3711.0;1379.0;7699.0;20428.0;797.0;17769.0;3268.0;20407.0;200.0;5.0;3567.0;51.0;1.0;0.0;6.0
367.0;199500.0;320500.0;3;0.0;0.0;387.0;669.0;70.0;210.0;18.0;4707.0;1892.0;7646.0;19481.0;755.0;17290.0;4261.0;19452.0;498.0;2.0;4486.0;20.0;18.0;0.0;6.0
369.0;201500.0;320500.0;3;1.0;192.0;111.0;1334.0;322.0;666.0;181.0;5131.0;1742.0;7724.0;18540.0;1437.0;16857.0;5254.0;18503.0;145.0;2.0;5384.0;51.0;1.0;0.0;6.0
370.0;202500.0;320500.0;5;0.0;905.0;127.0;1734.0;429.0;1533.0;239.0;4851.0;1670.0;7926.0;17605.0;2267.0;16473.0;6250.0;17558.0;303.0;5.0;6313.0;51.0;1.0;0.0;6.0
371.0;203500.0;320500.0;1;0.0;689.0;89.0;773.0;198.0;2464.0;265.0;4297.0;1544.0;8238.0;16678.0;3196.0;16141.0;7246.0;16621.0;211.0;5.0;7261.0;51.0;2.0;0.0;6.0
379.0;180500.0;321500.0;2;0.0;238.0;145.0;236.0;748.0;3418.0;698.0;3829.0;1652.0;8655.0;15759.0;4128.0;15866.0;8244.0;15690.0;101.0;5.0;8221.0;51.0;5.0;0.0;6.0
381.0;182500.0;321500.0;0;0.0;534.0;621.0;924.0;220.0;3358.0;213.0;3358.0;1560.0;9162.0;14851.0;5080.0;15650.0;9242.0;14769.0;614.0;5.0;9190.0;51.0;2.0;0.0;6.0
384.0;185500.0;321500.0;0;2.0;0.0;485.0;195.0;111.0;2505.0;482.0;2505.0;1518.0;9746.0;13956.0;4819.0;15496.0;10240.0;13859.0;145.0;1.0;10164.0;20.0;1.0;0.0;1.0
385.0;186500.0;321500.0;1;2.0;902.0;230.0;878.0;547.0;1685.0;10.0;1685.0;587.0;10394.0;13076.0;4268.0;15405.0;11239.0;12962.0;590.0;5.0;11144.0;51.0;1.0;0.0;6.0
388.0;189500.0;321500.0;0;2.0;684.0;0.0;741.0;712.0;730.0;455.0;983.0;538.0;11094.0;12214.0;3899.0;15379.0;12238.0;12082.0;134.0;5.0;12126.0;60.0;11.0;0.0;6.0
391.0;192500.0;321500.0;2;3.0;149.0;106.0;150.0;47.0;47.0;150.0;47.0;1455.0;11832.0;11375.0;3644.0;15418.0;13236.0;11221.0;135.0;5.0;12783.0;51.0;1.0;0.0;6.0
392.0;193500.0;321500.0;1;0.0;435.0;590.0;908.0;914.0;257.0;257.0;908.0;1628.0;11883.0;10565.0;3553.0;15522.0;14235.0;10386.0;570.0;5.0;12347.0;10.0;45.0;0.0;6.0
393.0;194500.0;321500.0;1;6.0;807.0;65.0;1579.0;689.0;220.0;163.0;1529.0;1282.0;11859.0;9789.0;3736.0;15688.0;15235.0;9582.0;276.0;5.0;11979.0;51.0;11.0;0.0;6.0
394.0;195500.0;321500.0;1;2.0;81.0;480.0;722.0;77.0;1162.0;387.0;2211.0;1218.0;11920.0;9057.0;4156.0;15916.0;16234.0;8818.0;435.0;2.0;11684.0;51.0;1.0;0.0;6.0
395.0;196500.0;321500.0;1;0.0;140.0;279.0;574.0;827.0;1579.0;1055.0;3007.0;1521.0;12063.0;8379.0;4752.0;16202.0;17233.0;8103.0;534.0;5.0;11470.0;51.0;5.0;0.0;6.0
396.0;197500.0;321500.0;5;0.0;460.0;386.0;846.0;797.0;855.0;857.0;3899.0;2032.0;12287.0;7772.0;5466.0;16544.0;18232.0;7279.0;173.0;5.0;11340.0;51.0;1.0;0.0;6.0
397.0;198500.0;321500.0;1;1.0;369.0;527.0;0.0;20.0;368.0;1034.0;4771.0;2698.0;12586.0;7251.0;6259.0;16938.0;19232.0;6505.0;301.0;4.0;11297.0;44.0;4.0;0.0;6.0
398.0;199500.0;321500.0;3;0.0;464.0;202.0;618.0;87.0;13.0;1443.0;5683.0;3523.0;12955.0;6839.0;6277.0;17381.0;20231.0;5800.0;54.0;5.0;11343.0;51.0;1.0;0.0;6.0
401.0;202500.0;321500.0;1;1.0;57.0;418.0;287.0;282.0;359.0;938.0;6589.0;4419.0;13389.0;6554.0;6226.0;17868.0;21231.0;5192.0;343.0;3.0;11476.0;51.0;1.0;0.0;6.0
407.0;178500.0;322500.0;4;0.0;624.0;238.0;826.0;214.0;779.0;214.0;7347.0;5081.0;13867.0;6500.0;6234.0;18377.0;22074.0;4850.0;144.0;5.0;11722.0;11.0;1.0;0.0;6.0
408.0;179500.0;322500.0;8;0.0;39.0;2358.0;327.0;170.0;2106.0;170.0;2960.0;4119.0;10516.0;27414.0;702.0;21613.0;3825.0;24050.0;623.0;-1.0;4671.0;51.0;23.0;0.0;6.0
409.0;180500.0;322500.0;1;0.0;0.0;1808.0;291.0;712.0;1495.0;712.0;2273.0;3444.0;10223.0;26865.0;981.0;21351.0;3158.0;24028.0;593.0;0.0;3977.0;20.0;18.0;0.0;6.0
410.0;181500.0;322500.0;1;0.0;0.0;1313.0;177.0;958.0;1233.0;764.0;1371.0;2519.0;9568.0;25963.0;1309.0;20708.0;2226.0;23660.0;144.0;0.0;3182.0;20.0;18.0;0.0;6.0
411.0;182500.0;322500.0;1;0.0;175.0;895.0;47.0;20.0;519.0;477.0;519.0;1567.0;8877.0;24986.0;2064.0;20000.0;1254.0;23245.0;270.0;5.0;2495.0;51.0;18.0;0.0;6.0
416.0;187500.0;322500.0;1;0.0;0.0;1096.0;341.0;392.0;480.0;392.0;480.0;750.0;8250.0;24012.0;2968.0;19319.0;345.0;22866.0;199.0;0.0;2079.0;20.0;18.0;0.0;6.0
422.0;193500.0;322500.0;1;0.0;0.0;1543.0;242.0;247.0;1148.0;63.0;1148.0;791.0;7701.0;23040.0;3046.0;18666.0;604.0;22525.0;249.0;-1.0;2102.0;23.0;18.0;0.0;6.0
426.0;197500.0;322500.0;1;0.0;58.0;1780.0;0.0;1003.0;1026.0;33.0;2035.0;1613.0;7250.0;22070.0;2066.0;18044.0;1604.0;22083.0;98.0;-1.0;2540.0;41.0;18.0;0.0;6.0
427.0;198500.0;322500.0;0;0.0;0.0;798.0;276.0;99.0;99.0;271.0;2992.0;682.0;6913.0;21102.0;1114.0;17458.0;2602.0;21109.0;275.0;-1.0;3218.0;20.0;18.0;0.0;6.0
428.0;199500.0;322500.0;11;0.0;0.0;81.0;148.0;873.0;32.0;772.0;3949.0;478.0;6707.0;20137.0;200.0;16911.0;3541.0;20138.0;72.0;3.0;4011.0;23.0;28.0;0.0;6.0
429.0;200500.0;322500.0;2;0.0;390.0;42.0;34.0;33.0;445.0;553.0;4896.0;1298.0;6646.0;19175.0;37.0;16407.0;4477.0;19171.0;333.0;5.0;4880.0;51.0;28.0;0.0;6.0
430.0;201500.0;322500.0;0;1.0;864.0;181.0;770.0;254.0;666.0;371.0;4668.0;775.0;6735.0;18218.0;970.0;15950.0;5434.0;18206.0;302.0;5.0;5792.0;33.0;11.0;0.0;6.0
431.0;202500.0;322500.0;1;0.0;1553.0;511.0;810.0;391.0;1601.0;1028.0;4007.0;812.0;6964.0;17266.0;1925.0;15543.0;6404.0;17246.0;152.0;5.0;6721.0;51.0;5.0;0.0;6.0
436.0;179500.0;323500.0;6;0.0;1423.0;712.0;1417.0;359.0;2586.0;480.0;3476.0;1594.0;7317.0;16319.0;2910.0;15192.0;7381.0;16290.0;399.0;5.0;7618.0;51.0;5.0;0.0;6.0
437.0;180500.0;323500.0;10;0.0;675.0;1065.0;830.0;78.0;2599.0;62.0;2922.0;829.0;7783.0;15380.0;3903.0;14899.0;8364.0;15340.0;462.0;5.0;8538.0;51.0;5.0;0.0;2.0
438.0;181500.0;323500.0;3;0.0;76.0;670.0;558.0;136.0;2576.0;239.0;2576.0;620.0;8344.0;14448.0;4898.0;14669.0;9350.0;14397.0;527.0;5.0;9474.0;51.0;1.0;0.0;1.0
442.0;185500.0;323500.0;0;4.0;972.0;47.0;1193.0;898.0;2038.0;45.0;2038.0;1421.0;8981.0;13526.0;5635.0;14504.0;10340.0;13462.0;231.0;5.0;10423.0;51.0;45.0;0.0;6.0
447.0;190500.0;323500.0;2;0.0;1186.0;44.0;1129.0;1476.0;1125.0;499.0;1125.0;734.0;9680.0;12616.0;5172.0;14407.0;11331.0;12537.0;603.0;5.0;11380.0;51.0;2.0;0.0;6.0
451.0;194500.0;323500.0;1;1.0;426.0;100.0;398.0;539.0;296.0;832.0;296.0;394.0;10421.0;11720.0;4872.0;14379.0;12323.0;11624.0;388.0;5.0;12343.0;51.0;1.0;0.0;6.0
453.0;196500.0;323500.0;2;1.0;0.0;510.0;483.0;87.0;221.0;286.0;221.0;887.0;11003.0;10843.0;4625.0;14421.0;13316.0;10727.0;172.0;0.0;11909.0;20.0;1.0;0.0;6.0
455.0;198500.0;323500.0;2;0.0;727.0;836.0;1099.0;1048.0;438.0;229.0;1090.0;1034.0;10886.0;9989.0;4552.0;14531.0;14310.0;9849.0;619.0;4.0;11439.0;51.0;2.0;0.0;6.0
456.0;199500.0;323500.0;0;0.0;1383.0;562.0;1979.0;1279.0;636.0;570.0;2007.0;282.0;10860.0;9165.0;4697.0;14709.0;15304.0;8997.0;254.0;5.0;11040.0;51.0;1.0;0.0;6.0
457.0;200500.0;323500.0;3;1.0;989.0;742.0;1591.0;547.0;658.0;60.0;2940.0;226.0;10926.0;8379.0;5039.0;14952.0;16299.0;8179.0;49.0;5.0;10720.0;51.0;1.0;0.0;6.0
459.0;202500.0;323500.0;0;0.0;1118.0;910.0;1372.0;155.0;707.0;430.0;3625.0;716.0;11082.0;7643.0;5528.0;15256.0;17295.0;7405.0;259.0;5.0;10486.0;51.0;5.0;0.0;6.0
460.0;203295.258626551;323538.793106325;0;0.0;522.0;732.0;1085.0;123.0;728.0;883.0;4393.0;1296.0;11324.0;6971.0;5990.0;15619.0;18291.0;6691.0;664.0;3.0;10344.0;51.0;1.0;0.0;6.0
464.0;179500.0;324500.0;3;2.0;0.0;532.0;641.0;222.0;205.0;1801.0;5240.0;2190.0;11648.0;6386.0;6543.0;16035.0;19288.0;5884.0;318.0;0.0;10297.0;20.0;18.0;0.0;6.0
